userId,itemId,rating
64800,93270,5.0
64800,93838,5.0
64800,94018,2.0
64800,94777,1.0
64800,94864,5.0
64800,96079,4.5
64800,96610,3.0
64800,96691,2.5
64800,96737,5.0
64800,98809,2.0
64800,98961,5.0
64800,99114,5.0
64800,101076,1.5
64800,101864,4.0
64800,102445,5.0
64800,102880,1.5
64800,102903,4.0
64800,103042,3.0
64800,103249,5.0
64800,103253,4.5
64800,103384,2.5
64800,104243,5.0
64800,104841,1.0
64800,106487,5.0
64800,106489,2.0
64800,106782,3.5
64800,107406,5.0
64800,109487,5.0
64800,110102,1.5
64800,110501,5.0
64800,110730,5.0
64800,111362,1.0
64800,111759,5.0
64800,112171,1.0
64800,112852,3.0
64800,114180,5.0
64800,114662,5.0
64800,115149,5.0
64800,115713,5.0
64800,116823,5.0
64800,118696,2.0
64800,119145,3.0
64800,122882,3.0
64800,122886,2.0
64800,122904,3.0
64800,122922,4.0
64800,134130,5.0
64800,135133,5.0
64800,136020,4.0
64800,139644,5.0
64800,164179,3.5
64800,166528,5.0
64800,168612,4.0
64903,180,3.5
64903,261,2.0
64903,441,1.0
64903,531,3.5
64903,585,1.0
64903,673,2.0
64903,1215,3.5
64903,1302,2.0
64903,1722,2.5
64903,1747,4.5
64903,1876,3.0
64903,2140,2.5
64903,2701,3.0
64903,3101,3.0
64903,3671,5.0
64903,3911,2.5
64903,48394,4.0
65137,111,3.5
65137,260,5.0
65137,318,5.0
65137,527,5.0
65137,1247,4.0
65137,1265,5.0
65137,2268,3.5
65137,2571,4.0
65137,3252,4.0
65137,5291,4.0
65137,7153,5.0
65137,30707,4.0
65137,32587,3.5
65137,58559,3.5
65137,104841,4.0
65137,106782,3.5
65137,112556,4.0
65137,122882,3.5
65137,122886,4.5
65137,134130,4.0
65137,138208,4.0
65144,920,4.0
65144,1012,4.0
65144,1091,3.0
65144,1198,5.0
65144,1240,3.0
65144,1674,5.0
65144,1721,5.0
65144,1777,4.0
65144,2683,3.0
65144,2762,4.0
65144,2827,4.0
65144,2858,1.0
65144,3534,4.0
65144,4019,4.0
65474,232,4.0
65474,356,4.0
65474,920,3.0
65474,1079,5.0
65474,1136,4.0
65474,1148,5.0
65474,1183,5.0
65474,1210,4.0
65474,1223,5.0
65474,1276,3.0
65474,1296,5.0
65474,1354,3.0
65474,1387,2.0
65474,1419,4.0
65474,2146,4.0
65474,2700,1.0
65474,2716,3.0
65474,3088,5.0
65474,3396,3.0
65474,3548,4.0
65843,60,2.0
65843,562,4.0
65843,585,4.0
65843,909,3.5
65843,913,4.0
65843,928,4.5
65843,1103,4.5
65843,1186,5.0
65843,1248,5.0
65843,1256,5.0
65843,1262,4.5
65843,1449,5.0
65843,3267,0.5
65843,3703,3.5
65843,4002,3.0
65995,318,4.5
65995,356,4.0
65995,593,4.0
65995,2571,4.0
65995,58559,4.5
66097,480,4.0
66097,828,1.0
66097,1005,3.0
66097,1359,4.0
66097,1660,1.0
66097,1871,5.0
66097,2140,3.0
66097,2430,5.0
66097,3192,4.0
66097,3199,5.0
66097,3678,5.0
66097,3811,1.0
66097,3966,5.0
66097,3970,1.0
66097,5717,1.0
66175,1,4.0
66175,5,4.0
66175,12,3.0
66175,16,2.0
66175,24,3.0
66175,27,3.0
66175,31,3.0
66175,39,3.0
66175,44,3.0
66175,47,4.0
66175,65,4.0
66175,70,5.0
66175,89,4.0
66175,104,5.0
66175,110,4.0
66175,112,3.0
66175,135,4.0
66175,153,3.0
66175,163,4.0
66175,170,3.0
66175,180,5.0
66175,227,4.0
66175,231,5.0
66175,248,3.0
66175,296,3.0
66175,303,5.0
66175,333,4.0
66175,344,3.0
66175,350,3.0
66175,353,5.0
66175,356,4.0
66175,367,4.0
66175,368,3.0
66175,370,4.0
66175,376,3.0
66175,377,3.0
66175,383,3.0
66175,457,4.0
66175,466,4.0
66175,480,4.0
66175,491,3.0
66175,516,3.0
66175,520,3.0
66175,531,3.0
66175,539,4.0
66175,551,3.0
66175,586,1.0
66175,589,4.0
66175,592,3.0
66175,594,3.0
66175,631,3.0
66175,648,5.0
66175,653,3.0
66175,656,2.0
66175,694,3.0
66175,704,3.0
66175,710,3.0
66175,719,5.0
66175,743,4.0
66175,765,4.0
66175,780,4.0
66175,783,3.0
66175,786,5.0
66175,788,4.0
66175,833,3.0
66175,839,5.0
66175,861,3.0
66175,879,4.0
66175,880,4.0
66175,891,3.0
66175,1005,1.0
66175,1020,3.0
66175,1027,3.0
66175,1036,4.0
66175,1049,4.0
66175,1061,4.0
66175,1073,4.0
66175,1097,3.0
66266,593,5.0
66266,2448,3.0
66266,2559,3.0
66266,2628,5.0
66266,3262,1.0
66296,318,4.0
66296,356,5.0
66296,457,4.5
66296,480,3.5
66296,527,5.0
66296,589,4.0
66296,858,1.0
66296,1036,4.0
66296,1198,5.0
66296,2028,3.5
66296,2858,5.0
66296,2959,4.0
66296,3793,4.0
66296,3949,3.0
66296,5349,4.5
66296,5574,5.0
66296,7143,4.5
66296,7254,4.0
66296,7438,5.0
66296,8636,4.5
66296,8644,3.5
66296,32587,4.5
66296,33794,5.0
66296,40815,4.0
66296,48516,4.0
66296,49272,4.0
66296,49530,4.5
66296,51662,5.0
66296,53125,5.0
66296,54286,4.0
66296,58559,4.5
66296,59315,5.0
66296,63082,3.5
66296,68157,4.5
66296,73017,5.0
66296,76251,4.0
66296,79132,5.0
66296,81564,3.0
66296,87232,4.0
66296,88744,3.5
66296,89745,4.5
66296,91630,4.0
66296,93840,4.0
66296,95510,4.0
66296,99112,4.0
66296,101864,4.0
66296,106100,3.0
66296,110102,4.0
66296,111362,4.0
66296,111759,4.5
66296,112852,3.5
66296,115617,3.5
66296,115713,3.5
66296,116797,3.5
66296,119145,5.0
66296,122904,3.5
66296,168252,3.0
66355,1,4.0
66355,88,5.0
66355,246,3.0
66355,288,2.0
66355,348,5.0
66355,377,3.0
66355,414,2.0
66355,429,4.0
66355,482,5.0
66355,500,3.0
66355,519,1.0
66355,608,5.0
66355,663,5.0
66355,710,3.0
66355,908,4.0
66355,909,5.0
66355,910,5.0
66355,916,5.0
66355,1017,5.0
66355,1031,3.0
66355,1035,3.0
66355,1079,5.0
66355,1080,5.0
66355,1135,2.0
66355,1136,5.0
66355,1175,5.0
66355,1179,3.0
66355,1188,5.0
66355,1196,3.0
66355,1197,5.0
66355,1230,5.0
66355,1234,3.0
66355,1235,3.0
66355,1244,4.0
66355,1256,5.0
66355,1257,4.0
66355,1269,4.0
66355,1278,5.0
66355,1281,5.0
66355,1287,3.0
66355,1288,5.0
66355,1297,2.0
66355,1304,4.0
66355,1307,3.0
66355,1370,3.0
66355,1374,4.0
66355,1391,4.0
66355,1556,1.0
66355,1619,5.0
66355,1682,5.0
66355,1689,5.0
66355,1701,4.0
66355,1726,1.0
66355,1729,5.0
66355,1777,5.0
66355,2034,4.0
66355,2052,5.0
66355,2139,3.0
66355,2145,3.0
66355,2161,2.0
66355,2163,4.0
66355,2194,3.0
66355,2240,5.0
66355,2289,5.0
66355,2300,3.0
66355,2353,3.0
66355,2374,4.0
66355,2387,4.0
66355,2395,5.0
66355,2405,4.0
66355,2463,4.0
66355,2528,4.0
66355,2643,2.0
66355,2797,5.0
66355,2826,4.0
66355,2858,4.0
66355,2918,5.0
66355,2922,5.0
66355,2928,5.0
66355,2989,4.0
66355,2997,3.0
66355,3035,5.0
66355,3168,4.0
66355,3253,5.0
66355,3355,2.0
66355,3363,3.0
66355,3441,2.0
66355,3452,5.0
66355,3471,3.0
66355,3646,1.0
66355,3864,2.0
66355,3948,4.0
66355,4116,5.0
66355,4121,4.0
66355,4175,4.0
66355,4361,2.0
66355,4368,3.0
66355,4396,2.0
66355,4474,3.0
66355,4478,5.0
66355,4492,2.0
66355,4526,4.0
66355,4545,3.0
66355,4565,2.0
66355,4617,2.0
66355,4634,4.0
66355,4678,3.0
66355,4826,4.0
66355,4874,4.0
66355,4896,5.0
66355,4971,3.0
66355,4992,3.0
66355,4993,5.0
66355,5036,2.0
66355,5047,1.0
66355,5288,4.0
66355,5427,3.0
66355,5428,4.0
66355,5438,3.0
66355,5454,3.0
66355,5490,2.0
66355,5493,4.0
66355,5500,3.0
66355,5544,4.0
66355,5548,4.0
66355,5553,4.0
66355,5555,4.0
66355,5568,3.0
66355,5582,5.0
66597,34,3.0
66597,356,3.0
66597,1208,3.0
66597,1272,3.0
66597,1291,4.0
66597,2028,5.0
66597,2379,1.0
66597,3035,5.0
66597,3448,3.0
66597,3628,5.0
66597,3643,5.0
66597,3836,4.0
66597,4008,1.0
66601,193,1.5
66601,204,2.5
66601,441,0.5
66601,1032,4.0
66601,1357,1.0
66601,1912,1.5
66601,1957,0.5
66601,2019,5.0
66601,2378,4.5
66601,2471,4.5
66601,2881,2.5
66601,2944,1.5
66601,3108,1.0
66601,3247,2.5
66601,3363,0.5
66601,3396,3.0
66601,3916,1.5
66601,58559,3.5
66736,196,3.0
66736,366,2.0
66736,851,4.0
66736,1009,4.0
66736,1193,5.0
66736,1210,4.0
66736,1290,5.0
66736,1579,3.0
66736,2157,1.0
66763,47,3.5
66763,260,3.5
66763,293,4.0
66763,318,4.0
66763,356,5.0
66763,589,4.0
66763,1196,3.5
66763,2571,5.0
66763,2959,4.0
66763,33794,4.0
66763,44191,3.5
66763,58559,4.0
66763,109487,4.0
66763,111759,4.0
66763,134130,4.0
67056,1090,5.0
67056,1101,2.0
67056,1208,5.0
67056,1213,4.0
67056,1230,5.0
67056,1278,4.0
67056,1288,5.0
67056,1358,3.5
67056,1610,3.5
67056,1673,3.5
67056,1732,2.0
67056,2302,3.5
67056,2791,5.0
67056,2871,5.0
67056,3897,4.0
67056,5952,3.0
67122,145,3.0
67122,256,0.5
67122,849,0.5
67122,968,3.5
67122,1047,1.5
67122,1343,2.5
67122,1729,4.0
67122,1876,1.5
67122,1909,2.0
67122,2002,2.5
67122,2023,5.0
67122,2728,4.0
67122,2890,3.5
67122,2908,3.0
67122,2951,3.5
67260,48,3.0
67260,198,3.5
67260,355,2.0
67260,596,4.0
67260,673,3.5
67260,1093,5.0
67260,1101,3.0
67260,1129,1.0
67260,1339,1.0
67260,1997,3.5
67260,2571,4.0
67260,3448,4.5
67260,3671,1.0
67260,3785,4.5
67260,5299,3.0
67260,5810,4.0
67260,6377,5.0
67260,45447,3.5
67290,1017,4.0
67290,1029,4.5
67290,1278,4.5
67290,2359,4.5
67290,3072,4.5
67290,3404,4.5
67290,7395,4.5
67290,43917,4.5
67290,52975,4.5
67290,60397,4.5
67290,65585,4.0
67290,72641,4.5
67290,79132,4.0
67367,631,3.0
67367,1210,3.0
67367,1394,4.0
67367,2002,2.0
67467,1,5.0
67467,65,5.0
67467,318,5.0
67467,413,5.0
67467,527,5.0
67467,542,5.0
67467,551,5.0
67467,593,5.0
67467,765,5.0
67467,778,5.0
67467,919,5.0
67467,934,3.5
67467,1028,5.0
67467,1032,5.0
67467,1035,5.0
67467,1073,5.0
67467,1192,5.0
67467,1207,5.0
67467,1258,4.5
67467,1278,5.0
67467,1327,4.5
67467,1884,5.0
67467,1894,5.0
67467,1967,5.0
67467,2089,4.0
67467,2109,5.0
67467,2138,2.0
67467,2329,3.5
67467,2346,3.5
67467,2431,5.0
67467,2502,4.5
67467,2959,5.0
67467,3450,4.0
67467,3608,4.5
67467,3949,5.0
67467,4308,5.0
67467,4499,5.0
67467,4878,5.0
67467,4980,5.0
67467,4993,4.5
67467,5618,4.0
67467,5952,4.5
67467,7153,4.5
67467,7361,5.0
67467,8961,5.0
67467,8970,4.0
67467,30793,5.0
67467,30816,5.0
67467,37729,5.0
67467,48394,5.0
67467,54190,5.0
67467,66097,5.0
67467,68157,4.5
67467,68954,5.0
67467,71899,4.5
67467,74789,5.0
67467,76093,4.5
67467,79132,5.0
67467,79702,4.5
67467,88125,5.0
67467,88810,5.0
67646,1,5.0
67646,19,3.0
67646,34,3.0
67646,39,4.0
67646,48,3.0
67646,54,5.0
67646,74,2.0
67646,110,5.0
67646,150,5.0
67646,153,3.0
67646,158,4.0
67646,165,5.0
67646,186,4.0
67646,208,3.0
67646,216,4.0
67646,231,3.0
67646,236,4.0
67646,239,4.0
67646,250,5.0
67646,252,1.0
67646,253,5.0
67646,255,3.0
67646,256,3.0
67646,261,5.0
67646,267,5.0
67646,274,5.0
67646,300,4.0
67646,317,5.0
67646,318,4.0
67646,333,4.0
67646,343,4.0
67646,344,3.0
67646,355,4.0
67646,356,5.0
67646,364,5.0
67646,367,5.0
67646,374,4.0
67646,380,5.0
67646,410,3.0
67646,413,3.0
67646,419,4.0
67646,420,4.0
67646,432,4.0
67646,434,5.0
67646,435,4.0
67646,440,4.0
67646,454,4.0
67646,460,5.0
67646,480,4.0
67646,500,4.0
67646,505,4.0
67646,520,3.0
67646,539,5.0
67646,542,4.0
67646,543,3.0
67646,546,3.0
67646,551,3.0
67646,552,4.0
67646,569,3.0
67646,575,3.0
67646,585,4.0
67646,586,5.0
67646,588,3.0
67646,590,3.0
67646,592,3.0
67646,593,4.0
67646,594,4.0
67646,595,4.0
67646,606,4.0
67646,616,4.0
67646,783,5.0
67646,784,3.0
67927,169,3.0
67927,267,5.0
67927,374,4.5
67927,1371,4.5
67927,1373,3.5
67927,1376,3.5
67927,1894,4.5
67927,1994,4.0
67927,2294,4.5
67927,2533,2.5
67927,3005,3.5
67927,3157,4.0
67927,3175,4.5
67927,5418,4.5
67927,45447,5.0
67931,333,4.0
67931,719,4.0
67931,785,4.0
67931,1042,4.0
67931,1272,5.0
67931,1293,4.5
67931,1405,4.0
67931,2144,4.5
67931,2300,4.5
67931,2947,4.5
67931,3039,4.5
67931,3210,4.5
67931,3363,4.5
67931,3911,5.0
67931,4361,4.5
68032,902,3.0
68032,1210,2.0
68032,1591,1.0
68032,1961,4.0
68032,3072,5.0
68032,3525,3.0
68085,858,4.0
68085,1961,5.0
68085,3654,4.0
68085,4270,3.0
68085,4589,4.0
68085,4616,4.0
68257,47,5.0
68257,153,5.0
68257,165,4.0
68257,193,3.0
68257,224,4.0
68257,225,4.0
68257,280,5.0
68257,288,2.0
68257,296,3.0
68257,344,5.0
68257,349,4.0
68257,384,2.0
68257,592,5.0
68296,518,3.5
68296,543,2.5
68296,552,4.0
68296,2069,4.0
68296,2100,3.5
68296,2301,4.0
68296,2478,3.0
68296,3421,4.0
68296,3526,3.0
68296,4280,4.0
68296,45720,3.0
68296,68442,3.5
68296,78316,2.0
68296,79132,3.0
68296,80126,2.0
68407,260,4.0
68473,1,4.0
68473,2,3.0
68473,7,5.0
68473,13,5.0
68473,34,5.0
68473,48,4.0
68473,60,4.0
68473,158,4.0
68473,169,5.0
68473,262,3.0
68473,313,4.0
68473,317,5.0
68473,343,5.0
68473,362,4.0
68473,364,5.0
68473,374,5.0
68473,421,4.0
68473,455,4.0
68473,531,3.0
68473,539,3.0
68473,551,3.0
68473,558,4.0
68473,575,3.0
68473,586,5.0
68473,588,4.0
68473,594,3.0
68473,595,4.0
68473,596,2.0
68473,609,5.0
68473,616,4.0
68473,631,4.0
68473,661,4.0
68473,673,5.0
68473,709,4.0
68473,745,4.0
68473,754,4.0
68473,783,2.0
68473,801,4.0
68473,837,5.0
68473,888,4.0
68473,919,5.0
68473,1009,4.0
68473,1013,4.0
68473,1015,5.0
68473,1018,5.0
68473,1021,4.0
68473,1022,3.0
68473,1025,3.0
68473,1028,5.0
68473,1029,2.0
68473,1030,1.0
68473,1032,3.0
68473,1033,5.0
68473,1064,5.0
68473,1073,5.0
68473,1148,4.0
68473,1197,3.0
68473,1282,2.0
68473,1367,5.0
68473,1380,4.0
68473,1387,1.0
68473,1426,5.0
68473,1460,5.0
68473,1474,5.0
68473,1566,5.0
68473,1580,5.0
68473,1588,5.0
68473,1592,5.0
68473,1688,5.0
68473,1707,5.0
68473,1881,5.0
68473,2014,5.0
68473,2015,1.0
68473,2018,4.0
68473,2040,5.0
68473,2048,3.0
68473,2052,5.0
68473,2053,4.0
68473,2054,5.0
68473,2057,5.0
68473,2078,4.0
68473,2080,5.0
68473,2081,4.0
68473,2083,3.0
68473,2085,5.0
68473,2087,2.0
68473,2089,3.0
68473,2090,3.0
68473,2092,4.0
68473,2096,3.0
68473,2098,1.0
68473,2123,4.0
68473,2137,5.0
68473,2142,3.0
68504,17,5.0
68504,21,4.0
68504,25,3.0
68504,36,4.0
68504,40,4.0
68504,43,3.0
68504,52,4.0
68504,73,4.0
68504,82,4.0
68504,105,4.0
68504,110,4.0
68504,125,4.0
68504,150,4.0
68504,222,4.0
68504,232,4.0
68504,249,3.0
68504,253,3.0
68504,260,5.0
68504,265,4.0
68504,272,4.0
68504,290,5.0
68504,296,5.0
68504,299,4.0
68504,300,4.0
68504,314,5.0
68504,345,4.0
68504,356,4.0
68504,377,3.0
68504,412,4.0
68504,425,4.0
68504,446,4.0
68504,454,3.0
68504,457,4.0
68504,475,4.0
68504,480,4.0
68504,497,5.0
68504,509,5.0
68504,515,5.0
68504,527,5.0
68504,531,4.0
68504,537,4.0
68504,538,4.0
68504,590,4.0
68504,593,4.0
68504,605,3.0
68504,608,4.0
68504,728,4.0
68504,778,4.0
68504,800,5.0
68504,802,5.0
68504,838,4.0
68504,848,4.0
68504,858,4.0
68504,902,4.0
68504,912,5.0
68504,913,4.0
68504,916,5.0
68504,919,5.0
68504,920,5.0
68504,922,4.0
68504,923,4.0
68504,969,4.0
68504,994,4.0
68504,1013,4.0
68504,1041,4.0
68504,1073,4.0
68504,1094,5.0
68504,1096,4.0
68504,1097,5.0
68504,1131,4.0
68504,1132,4.0
68504,1150,4.0
68504,1172,4.0
68504,1177,4.0
68504,1183,5.0
68504,1184,4.0
68504,1185,5.0
68504,1186,4.0
68504,1187,4.0
68504,1188,4.0
68504,1190,4.0
68504,1196,5.0
68504,1198,4.0
68504,1203,4.0
68504,1206,4.0
68504,1207,5.0
68504,1210,4.0
68504,1221,4.0
68504,1224,4.0
68504,1225,4.0
68504,1231,4.0
68504,1234,4.0
68504,1246,4.0
68504,1247,5.0
68504,1254,4.0
68504,1259,4.0
68504,1266,4.0
68504,1269,4.0
68504,1271,4.0
68504,1276,4.0
68504,1277,4.0
68504,1280,4.0
68504,1287,4.0
68504,1295,5.0
68504,1296,4.0
68504,1302,4.0
68504,1307,4.0
68504,1358,4.0
68504,1387,4.0
68504,1393,4.0
68504,1408,4.0
68504,1411,5.0
68504,1413,4.0
68504,1416,4.0
68504,1449,5.0
68504,1496,5.0
68504,1498,4.0
68504,1537,4.0
68504,1600,1.0
68504,1610,3.0
68504,1611,4.0
68504,1617,4.0
68504,1619,4.0
68504,1624,4.0
68504,1641,5.0
68504,1643,4.0
68504,1670,5.0
68504,1672,4.0
68504,1674,4.0
68504,1678,4.0
68504,1683,4.0
68504,1704,4.0
68504,1727,3.0
68504,1733,4.0
68504,1784,3.0
68504,1801,4.0
68504,1810,4.0
68504,1873,4.0
68504,1883,4.0
68504,1888,3.0
68504,1914,4.0
68504,1952,4.0
68504,1954,4.0
68504,1955,4.0
68504,1957,4.0
68504,1958,4.0
68504,1960,4.0
68504,1961,4.0
68504,1968,4.0
68504,2000,4.0
68504,2020,4.0
68504,2028,5.0
68504,2054,3.0
68504,2059,3.0
68504,2067,4.0
68504,2068,4.0
68504,2069,4.0
68504,2080,4.0
68504,2115,4.0
68504,2125,4.0
68504,2133,4.0
68504,2144,3.0
68504,2145,3.0
68504,2174,4.0
68504,2194,4.0
68504,2240,3.0
68504,2243,4.0
68504,2248,4.0
68504,2268,4.0
68504,2289,4.0
68504,2291,4.0
68504,2302,3.0
68504,2309,4.0
68504,2324,5.0
68504,2336,4.0
68504,2341,4.0
68504,2352,5.0
68504,2369,3.0
68504,2396,5.0
68504,2432,3.0
68504,2436,4.0
68504,2463,4.0
68504,2470,4.0
68504,2501,4.0
68504,2563,4.0
68504,2570,4.0
68504,2572,4.0
68504,2599,3.0
68504,2611,4.0
68504,2620,4.0
68504,2630,5.0
68504,2640,4.0
68504,2657,4.0
68504,2671,4.0
68504,2688,2.0
68504,2690,4.0
68504,2692,4.0
68504,2712,4.0
68504,2716,3.0
68504,2724,3.0
68504,2738,4.0
68504,2739,5.0
68504,2762,4.0
68504,2763,3.0
68504,2764,4.0
68504,2770,4.0
68504,2791,3.0
68504,2797,5.0
68504,2801,4.0
68504,2858,4.0
68504,2871,3.0
68504,2875,4.0
68504,2881,4.0
68504,2918,4.0
68504,2919,4.0
68504,2929,4.0
68504,2942,4.0
68504,2943,4.0
68504,2956,4.0
68504,2987,4.0
68504,2997,4.0
68504,3004,1.0
68504,3019,4.0
68504,3067,5.0
68504,3068,3.0
68504,3079,4.0
68504,3083,3.0
68504,3098,4.0
68504,3100,4.0
68504,3111,4.0
68504,3116,2.0
68504,3125,4.0
68504,3145,4.0
68504,3148,4.0
68504,3152,3.0
68504,3155,5.0
68504,3161,4.0
68504,3176,3.0
68504,3181,4.0
68504,3186,3.0
68504,3251,4.0
68504,3252,4.0
68504,3255,4.0
68504,3257,3.0
68504,3259,3.0
68504,3260,4.0
68504,3264,4.0
68504,3317,4.0
68504,3325,4.0
68504,3357,4.0
68504,3361,5.0
68504,3386,4.0
68504,3404,4.0
68504,3408,4.0
68504,3418,4.0
68504,3425,4.0
68504,3450,3.0
68504,3461,4.0
68504,3510,4.0
68504,3513,2.0
68504,3536,4.0
68504,3548,4.0
68504,3555,4.0
68504,3565,3.0
68504,3578,4.0
68504,3584,3.0
68504,3684,4.0
68504,3705,3.0
68504,3707,3.0
68504,3714,4.0
68504,3723,5.0
68504,3751,4.0
68504,3827,2.0
68504,3911,4.0
68504,3948,3.0
68504,3967,3.0
68504,3978,2.0
68504,3983,3.0
68504,3993,3.0
68504,3996,4.0
68504,4014,4.0
68504,4024,4.0
68504,4025,3.0
68504,4027,4.0
68504,4029,3.0
68504,4033,3.0
68504,4034,4.0
68504,4085,4.0
68504,4086,4.0
68504,4152,3.0
68504,4160,4.0
68504,4178,4.0
68504,4216,4.0
68504,4226,3.0
68504,4235,4.0
68504,4246,3.0
68504,4299,3.0
68504,4308,4.0
68504,4329,3.0
68504,4347,4.0
68504,4378,3.0
68504,4447,2.5
68504,4535,4.0
68504,4644,4.0
68504,4690,3.0
68504,4703,4.0
68504,4723,2.5
68504,4784,4.0
68504,4896,4.0
68504,4903,4.0
68504,4963,3.0
68504,4973,4.0
68504,4976,4.0
68504,4992,2.0
68504,4993,5.0
68504,4995,4.0
68504,5013,4.0
68504,5015,3.0
68504,5016,4.0
68504,5064,3.0
68504,5135,4.0
68504,5158,4.0
68504,5171,2.0
68504,5174,4.0
68504,5247,3.0
68504,5267,3.0
68504,5282,2.0
68504,5299,2.0
68504,5308,3.0
68504,5316,4.0
68504,5349,2.5
68504,5364,2.0
68504,5378,3.0
68504,5380,4.0
68504,5415,3.0
68504,5418,2.5
68504,5446,4.0
68504,5464,2.0
68504,5502,2.5
68504,5633,4.5
68504,5791,4.0
68504,5812,4.0
68504,5816,2.0
68504,5872,2.0
68504,5878,4.0
68504,5943,2.0
68504,5952,4.0
68504,5957,2.0
68504,5989,3.0
68504,5991,4.0
68504,5992,4.0
68504,5994,4.0
68504,5995,4.0
68504,6155,2.0
68504,6232,4.0
68504,6259,4.0
68504,6260,4.0
68504,6266,2.5
68504,6296,4.0
68504,6378,4.0
68563,22,4.0
68563,52,4.5
68563,348,3.5
68563,1080,5.0
68563,1258,3.5
68563,1358,4.0
68563,1391,2.5
68563,1500,3.0
68563,2011,2.0
68563,2100,3.5
68563,2116,2.5
68563,2174,3.5
68563,2291,3.5
68563,2395,5.0
68563,2640,5.0
68563,2712,4.0
68563,2959,3.5
68563,4993,4.5
68563,5952,4.5
68563,7153,5.0
68597,32,4.5
68597,207,3.5
68597,273,3.5
68597,318,5.0
68597,381,4.0
68597,1203,3.5
68597,1321,2.0
68597,1411,3.0
68597,1911,3.0
68597,1957,4.0
68597,1958,3.5
68597,2018,4.0
68597,2020,4.0
68597,2085,3.5
68597,2094,3.0
68597,2384,3.0
68597,2391,3.5
68597,2572,3.5
68597,2908,3.0
68597,3174,3.5
68597,3624,2.5
68597,3826,2.5
68597,5508,4.0
68597,5954,3.5
68597,6953,3.5
68597,43936,3.0
68597,51662,4.0
68597,58293,2.5
68597,69757,4.5
68597,72378,2.5
68597,81562,3.5
69005,1,3.5
69005,50,5.0
69005,110,4.0
69005,150,4.0
69005,223,4.0
69005,247,4.0
69005,293,3.0
69005,296,4.5
69005,318,5.0
69005,356,5.0
69005,527,5.0
69005,551,4.0
69005,593,3.5
69005,596,4.0
69005,608,3.5
69005,741,4.0
69005,778,3.0
69005,805,5.0
69005,1022,4.0
69005,1032,5.0
69005,1060,5.0
69005,1089,3.5
69005,1103,5.0
69005,1213,5.0
69005,1265,4.0
69005,1282,3.0
69005,1333,5.0
69005,1357,3.5
69005,1610,4.5
69005,1690,0.5
69005,1704,3.5
69005,1732,5.0
69005,1784,3.5
69005,2028,5.0
69005,2133,4.5
69005,2139,5.0
69005,2140,5.0
69005,2324,4.0
69005,2329,4.0
69005,2336,3.5
69005,2359,4.0
69005,2393,4.5
69005,2502,4.5
69005,2571,2.0
69005,2719,3.0
69005,2762,3.0
69005,2858,4.0
69005,2959,4.0
69005,3105,5.0
69005,3160,5.0
69005,3175,0.5
69005,4973,5.0
69005,6671,3.5
69005,6796,3.5
69005,6857,3.0
69005,8784,4.5
69691,110,5.0
69691,150,5.0
69691,293,4.5
69691,296,5.0
69691,356,5.0
69691,527,5.0
69691,590,5.0
69691,593,5.0
69691,778,5.0
69691,1036,3.0
69691,1080,4.0
69691,1258,4.5
69691,1291,3.0
69691,1537,2.5
69691,1588,1.5
69691,1682,5.0
69691,1704,4.5
69691,1732,4.0
69691,1784,3.5
69691,1892,4.0
69691,1974,1.0
69691,2028,5.0
69691,2324,5.0
69691,2329,5.0
69691,2338,2.0
69691,2340,4.0
69691,2396,3.5
69691,2402,3.0
69691,2404,2.0
69691,2571,4.5
69691,2672,4.5
69691,2747,4.5
69691,2762,5.0
69691,2858,5.0
69691,2959,5.0
69691,2997,4.0
69691,3147,5.0
69691,3252,4.5
69691,3264,1.0
69691,3301,4.0
69691,3461,4.5
69691,3578,5.0
69691,3949,5.0
69691,3986,4.5
69691,4011,5.0
69691,4022,4.0
69691,4041,3.5
69691,4223,4.5
69691,4226,5.0
69691,4306,3.5
69691,4720,5.0
69691,4896,3.5
69691,4993,5.0
69691,4995,5.0
69691,5010,4.0
69691,5418,5.0
69691,5445,5.0
69691,5669,4.0
69691,5902,4.5
69691,5952,5.0
69691,5989,3.5
69691,5995,5.0
69691,6016,4.5
69691,6377,3.0
69691,6711,3.5
69691,6807,4.0
69691,6870,5.0
69691,6953,5.0
69691,7090,3.5
69691,7143,5.0
69691,7153,5.0
69691,30707,4.0
69691,33166,5.0
69691,33794,3.0
69691,40815,3.5
69691,63082,4.5
69816,5,0.5
69816,158,2.0
69816,168,2.0
69816,170,5.0
69816,185,4.5
69816,196,3.0
69816,318,4.0
69816,333,3.5
69816,589,4.5
69816,661,3.5
69816,785,2.5
69816,1358,2.0
69816,1396,4.0
69816,1909,3.0
69816,2001,4.0
69816,2006,3.5
69816,2294,1.0
69816,2321,1.0
69816,2353,4.5
69816,2571,5.0
69816,2890,3.0
69816,3175,2.0
69816,3755,2.0
69816,4085,3.0
69816,4344,5.0
69816,5293,3.5
69816,6365,5.0
69816,6979,4.5
69816,27114,5.0
69816,34405,4.5
69816,43871,4.0
69816,53972,5.0
69816,57526,3.0
69816,58559,4.5
69816,59315,5.0
69816,67255,5.0
69816,73323,5.0
69816,74510,5.0
69816,80463,4.0
69816,91658,5.0
69816,96079,4.5
69816,103339,5.0
70261,593,5.0
70261,1258,5.0
70430,135,3.0
70430,616,1.5
70430,765,2.0
70430,783,3.0
