,multiclase1,ova_7,ova_8,ova_6,ova_9,ova_5,ova_3,ova_4,ova_2,ova_1
2735,6,0,0,1,0,0,0,0,0,0
3204,7,1,0,0,0,0,0,0,0,0
1223,2,0,0,0,0,0,0,0,1,0
3277,7,1,0,0,0,0,0,0,0,0
3378,7,1,0,0,0,0,0,0,0,0
3377,7,1,0,0,0,0,0,0,0,0
3820,8,0,1,0,0,0,0,0,0,0
446,1,0,0,0,0,0,0,0,0,1
3023,6,0,0,1,0,0,0,0,0,0
2861,6,0,0,1,0,0,0,0,0,0
1346,2,0,0,0,0,0,0,0,1,0
2584,6,0,0,1,0,0,0,0,0,0
1641,3,0,0,0,0,0,1,0,0,0
3549,8,0,1,0,0,0,0,0,0,0
773,4,0,0,0,0,0,0,1,0,0
115,1,0,0,0,0,0,0,0,0,1
919,5,0,0,0,0,1,0,0,0,0
2868,6,0,0,1,0,0,0,0,0,0
4099,9,0,0,0,1,0,0,0,0,0
2961,6,0,0,1,0,0,0,0,0,0
733,3,0,0,0,0,0,1,0,0,0
1889,4,0,0,0,0,0,0,1,0,0
2453,5,0,0,0,0,1,0,0,0,0
2442,5,0,0,0,0,1,0,0,0,0
1616,3,0,0,0,0,0,1,0,0,0
1815,3,0,0,0,0,0,1,0,0,0
3522,7,1,0,0,0,0,0,0,0,0
602,2,0,0,0,0,0,0,0,1,0
1725,3,0,0,0,0,0,1,0,0,0
2092,4,0,0,0,0,0,0,1,0,0
1767,3,0,0,0,0,0,1,0,0,0
533,2,0,0,0,0,0,0,0,1,0
3735,8,0,1,0,0,0,0,0,0,0
682,3,0,0,0,0,0,1,0,0,0
1801,3,0,0,0,0,0,1,0,0,0
4284,9,0,0,0,1,0,0,0,0,0
3640,8,0,1,0,0,0,0,0,0,0
1469,3,0,0,0,0,0,1,0,0,0
3391,7,1,0,0,0,0,0,0,0,0
1156,2,0,0,0,0,0,0,0,1,0
438,1,0,0,0,0,0,0,0,0,1
528,2,0,0,0,0,0,0,0,1,0
2115,4,0,0,0,0,0,0,1,0,0
2226,5,0,0,0,0,1,0,0,0,0
2709,6,0,0,1,0,0,0,0,0,0
955,5,0,0,0,0,1,0,0,0,0
494,2,0,0,0,0,0,0,0,1,0
1345,2,0,0,0,0,0,0,0,1,0
2287,5,0,0,0,0,1,0,0,0,0
956,5,0,0,0,0,1,0,0,0,0
1030,7,1,0,0,0,0,0,0,0,0
1643,3,0,0,0,0,0,1,0,0,0
1043,8,0,1,0,0,0,0,0,0,0
3499,7,1,0,0,0,0,0,0,0,0
2700,6,0,0,1,0,0,0,0,0,0
904,5,0,0,0,0,1,0,0,0,0
875,4,0,0,0,0,0,0,1,0,0
26,1,0,0,0,0,0,0,0,0,1
203,1,0,0,0,0,0,0,0,0,1
2591,6,0,0,1,0,0,0,0,0,0
584,2,0,0,0,0,0,0,0,1,0
417,1,0,0,0,0,0,0,0,0,1
3543,8,0,1,0,0,0,0,0,0,0
3059,7,1,0,0,0,0,0,0,0,0
4448,9,0,0,0,1,0,0,0,0,0
750,4,0,0,0,0,0,0,1,0,0
1423,2,0,0,0,0,0,0,0,1,0
4142,9,0,0,0,1,0,0,0,0,0
177,1,0,0,0,0,0,0,0,0,1
260,1,0,0,0,0,0,0,0,0,1
2124,4,0,0,0,0,0,0,1,0,0
1532,3,0,0,0,0,0,1,0,0,0
339,1,0,0,0,0,0,0,0,0,1
2058,4,0,0,0,0,0,0,1,0,0
567,2,0,0,0,0,0,0,0,1,0
515,2,0,0,0,0,0,0,0,1,0
1666,3,0,0,0,0,0,1,0,0,0
2489,5,0,0,0,0,1,0,0,0,0
1240,2,0,0,0,0,0,0,0,1,0
1259,2,0,0,0,0,0,0,0,1,0
1027,7,1,0,0,0,0,0,0,0,0
3039,6,0,0,1,0,0,0,0,0,0
1410,2,0,0,0,0,0,0,0,1,0
3973,8,0,1,0,0,0,0,0,0,0
2164,4,0,0,0,0,0,0,1,0,0
3291,7,1,0,0,0,0,0,0,0,0
960,5,0,0,0,0,1,0,0,0,0
3964,8,0,1,0,0,0,0,0,0,0
1339,2,0,0,0,0,0,0,0,1,0
1396,2,0,0,0,0,0,0,0,1,0
343,1,0,0,0,0,0,0,0,0,1
1855,4,0,0,0,0,0,0,1,0,0
4221,9,0,0,0,1,0,0,0,0,0
1974,4,0,0,0,0,0,0,1,0,0
402,1,0,0,0,0,0,0,0,0,1
497,2,0,0,0,0,0,0,0,1,0
228,1,0,0,0,0,0,0,0,0,1
4305,9,0,0,0,1,0,0,0,0,0
2702,6,0,0,1,0,0,0,0,0,0
124,1,0,0,0,0,0,0,0,0,1
1562,3,0,0,0,0,0,1,0,0,0
1986,4,0,0,0,0,0,0,1,0,0
3813,8,0,1,0,0,0,0,0,0,0
4444,9,0,0,0,1,0,0,0,0,0
3465,7,1,0,0,0,0,0,0,0,0
893,5,0,0,0,0,1,0,0,0,0
3013,6,0,0,1,0,0,0,0,0,0
1913,4,0,0,0,0,0,0,1,0,0
2658,6,0,0,1,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,1
183,1,0,0,0,0,0,0,0,0,1
3028,6,0,0,1,0,0,0,0,0,0
936,5,0,0,0,0,1,0,0,0,0
2474,5,0,0,0,0,1,0,0,0,0
3438,7,1,0,0,0,0,0,0,0,0
1107,2,0,0,0,0,0,0,0,1,0
2273,5,0,0,0,0,1,0,0,0,0
940,5,0,0,0,0,1,0,0,0,0
3488,7,1,0,0,0,0,0,0,0,0
1273,2,0,0,0,0,0,0,0,1,0
574,2,0,0,0,0,0,0,0,1,0
2053,4,0,0,0,0,0,0,1,0,0
1742,3,0,0,0,0,0,1,0,0,0
1332,2,0,0,0,0,0,0,0,1,0
1995,4,0,0,0,0,0,0,1,0,0
1631,3,0,0,0,0,0,1,0,0,0
2105,4,0,0,0,0,0,0,1,0,0
1692,3,0,0,0,0,0,1,0,0,0
295,1,0,0,0,0,0,0,0,0,1
3423,7,1,0,0,0,0,0,0,0,0
2403,5,0,0,0,0,1,0,0,0,0
4019,9,0,0,0,1,0,0,0,0,0
1886,4,0,0,0,0,0,0,1,0,0
2549,5,0,0,0,0,1,0,0,0,0
4033,9,0,0,0,1,0,0,0,0,0
562,2,0,0,0,0,0,0,0,1,0
3360,7,1,0,0,0,0,0,0,0,0
2131,4,0,0,0,0,0,0,1,0,0
299,1,0,0,0,0,0,0,0,0,1
3625,8,0,1,0,0,0,0,0,0,0
3516,7,1,0,0,0,0,0,0,0,0
606,2,0,0,0,0,0,0,0,1,0
3696,8,0,1,0,0,0,0,0,0,0
583,2,0,0,0,0,0,0,0,1,0
1035,8,0,1,0,0,0,0,0,0,0
1727,3,0,0,0,0,0,1,0,0,0
2443,5,0,0,0,0,1,0,0,0,0
3968,8,0,1,0,0,0,0,0,0,0
3327,7,1,0,0,0,0,0,0,0,0
2519,5,0,0,0,0,1,0,0,0,0
3140,7,1,0,0,0,0,0,0,0,0
3879,8,0,1,0,0,0,0,0,0,0
1496,3,0,0,0,0,0,1,0,0,0
3288,7,1,0,0,0,0,0,0,0,0
2462,5,0,0,0,0,1,0,0,0,0
3282,7,1,0,0,0,0,0,0,0,0
3867,8,0,1,0,0,0,0,0,0,0
450,1,0,0,0,0,0,0,0,0,1
3948,8,0,1,0,0,0,0,0,0,0
641,3,0,0,0,0,0,1,0,0,0
3861,8,0,1,0,0,0,0,0,0,0
1769,3,0,0,0,0,0,1,0,0,0
942,5,0,0,0,0,1,0,0,0,0
517,2,0,0,0,0,0,0,0,1,0
1755,3,0,0,0,0,0,1,0,0,0
272,1,0,0,0,0,0,0,0,0,1
1740,3,0,0,0,0,0,1,0,0,0
3945,8,0,1,0,0,0,0,0,0,0
3464,7,1,0,0,0,0,0,0,0,0
499,2,0,0,0,0,0,0,0,1,0
1773,3,0,0,0,0,0,1,0,0,0
2615,6,0,0,1,0,0,0,0,0,0
4199,9,0,0,0,1,0,0,0,0,0
2765,6,0,0,1,0,0,0,0,0,0
2470,5,0,0,0,0,1,0,0,0,0
1048,8,0,1,0,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,1
2899,6,0,0,1,0,0,0,0,0,0
1637,3,0,0,0,0,0,1,0,0,0
91,1,0,0,0,0,0,0,0,0,1
1749,3,0,0,0,0,0,1,0,0,0
3413,7,1,0,0,0,0,0,0,0,0
1617,3,0,0,0,0,0,1,0,0,0
2461,5,0,0,0,0,1,0,0,0,0
1779,3,0,0,0,0,0,1,0,0,0
3234,7,1,0,0,0,0,0,0,0,0
4346,9,0,0,0,1,0,0,0,0,0
2689,6,0,0,1,0,0,0,0,0,0
4239,9,0,0,0,1,0,0,0,0,0
3031,6,0,0,1,0,0,0,0,0,0
225,1,0,0,0,0,0,0,0,0,1
4277,9,0,0,0,1,0,0,0,0,0
871,4,0,0,0,0,0,0,1,0,0
1425,2,0,0,0,0,0,0,0,1,0
1515,3,0,0,0,0,0,1,0,0,0
3571,8,0,1,0,0,0,0,0,0,0
376,1,0,0,0,0,0,0,0,0,1
565,2,0,0,0,0,0,0,0,1,0
3775,8,0,1,0,0,0,0,0,0,0
1876,4,0,0,0,0,0,0,1,0,0
381,1,0,0,0,0,0,0,0,0,1
3045,6,0,0,1,0,0,0,0,0,0
821,4,0,0,0,0,0,0,1,0,0
1863,4,0,0,0,0,0,0,1,0,0
3397,7,1,0,0,0,0,0,0,0,0
1051,8,0,1,0,0,0,0,0,0,0
3200,7,1,0,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0,0,0,1
1421,2,0,0,0,0,0,0,0,1,0
1384,2,0,0,0,0,0,0,0,1,0
3261,7,1,0,0,0,0,0,0,0,0
2391,5,0,0,0,0,1,0,0,0,0
3055,7,1,0,0,0,0,0,0,0,0
545,2,0,0,0,0,0,0,0,1,0
3196,7,1,0,0,0,0,0,0,0,0
4465,9,0,0,0,1,0,0,0,0,0
2487,5,0,0,0,0,1,0,0,0,0
481,1,0,0,0,0,0,0,0,0,1
2684,6,0,0,1,0,0,0,0,0,0
1474,3,0,0,0,0,0,1,0,0,0
189,1,0,0,0,0,0,0,0,0,1
3828,8,0,1,0,0,0,0,0,0,0
3259,7,1,0,0,0,0,0,0,0,0
4234,9,0,0,0,1,0,0,0,0,0
1127,2,0,0,0,0,0,0,0,1,0
2262,5,0,0,0,0,1,0,0,0,0
3699,8,0,1,0,0,0,0,0,0,0
1248,2,0,0,0,0,0,0,0,1,0
4398,9,0,0,0,1,0,0,0,0,0
3324,7,1,0,0,0,0,0,0,0,0
3038,6,0,0,1,0,0,0,0,0,0
1657,3,0,0,0,0,0,1,0,0,0
3005,6,0,0,1,0,0,0,0,0,0
1656,3,0,0,0,0,0,1,0,0,0
1071,9,0,0,0,1,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0,1
1049,8,0,1,0,0,0,0,0,0,0
2429,5,0,0,0,0,1,0,0,0,0
1750,3,0,0,0,0,0,1,0,0,0
1710,3,0,0,0,0,0,1,0,0,0
1678,3,0,0,0,0,0,1,0,0,0
3889,8,0,1,0,0,0,0,0,0,0
1324,2,0,0,0,0,0,0,0,1,0
467,1,0,0,0,0,0,0,0,0,1
3255,7,1,0,0,0,0,0,0,0,0
396,1,0,0,0,0,0,0,0,0,1
121,1,0,0,0,0,0,0,0,0,1
126,1,0,0,0,0,0,0,0,0,1
1924,4,0,0,0,0,0,0,1,0,0
3763,8,0,1,0,0,0,0,0,0,0
3639,8,0,1,0,0,0,0,0,0,0
4255,9,0,0,0,1,0,0,0,0,0
1560,3,0,0,0,0,0,1,0,0,0
4269,9,0,0,0,1,0,0,0,0,0
3864,8,0,1,0,0,0,0,0,0,0
2237,5,0,0,0,0,1,0,0,0,0
838,4,0,0,0,0,0,0,1,0,0
2225,5,0,0,0,0,1,0,0,0,0
2155,4,0,0,0,0,0,0,1,0,0
1524,3,0,0,0,0,0,1,0,0,0
951,5,0,0,0,0,1,0,0,0,0
426,1,0,0,0,0,0,0,0,0,1
3633,8,0,1,0,0,0,0,0,0,0
3389,7,1,0,0,0,0,0,0,0,0
1784,3,0,0,0,0,0,1,0,0,0
635,2,0,0,0,0,0,0,0,1,0
1465,3,0,0,0,0,0,1,0,0,0
3170,7,1,0,0,0,0,0,0,0,0
2201,5,0,0,0,0,1,0,0,0,0
2345,5,0,0,0,0,1,0,0,0,0
4327,9,0,0,0,1,0,0,0,0,0
4246,9,0,0,0,1,0,0,0,0,0
1568,3,0,0,0,0,0,1,0,0,0
4386,9,0,0,0,1,0,0,0,0,0
2795,6,0,0,1,0,0,0,0,0,0
989,6,0,0,1,0,0,0,0,0,0
2785,6,0,0,1,0,0,0,0,0,0
1282,2,0,0,0,0,0,0,0,1,0
3849,8,0,1,0,0,0,0,0,0,0
4299,9,0,0,0,1,0,0,0,0,0
95,1,0,0,0,0,0,0,0,0,1
3624,8,0,1,0,0,0,0,0,0,0
837,4,0,0,0,0,0,0,1,0,0
1104,2,0,0,0,0,0,0,0,1,0
1872,4,0,0,0,0,0,0,1,0,0
2558,5,0,0,0,0,1,0,0,0,0
3664,8,0,1,0,0,0,0,0,0,0
2085,4,0,0,0,0,0,0,1,0,0
771,4,0,0,0,0,0,0,1,0,0
2125,4,0,0,0,0,0,0,1,0,0
2285,5,0,0,0,0,1,0,0,0,0
1406,2,0,0,0,0,0,0,0,1,0
1228,2,0,0,0,0,0,0,0,1,0
1794,3,0,0,0,0,0,1,0,0,0
1999,4,0,0,0,0,0,0,1,0,0
4361,9,0,0,0,1,0,0,0,0,0
1187,2,0,0,0,0,0,0,0,1,0
2603,6,0,0,1,0,0,0,0,0,0
823,4,0,0,0,0,0,0,1,0,0
3956,8,0,1,0,0,0,0,0,0,0
4313,9,0,0,0,1,0,0,0,0,0
465,1,0,0,0,0,0,0,0,0,1
3819,8,0,1,0,0,0,0,0,0,0
425,1,0,0,0,0,0,0,0,0,1
500,2,0,0,0,0,0,0,0,1,0
3152,7,1,0,0,0,0,0,0,0,0
2256,5,0,0,0,0,1,0,0,0,0
152,1,0,0,0,0,0,0,0,0,1
2993,6,0,0,1,0,0,0,0,0,0
1609,3,0,0,0,0,0,1,0,0,0
763,4,0,0,0,0,0,0,1,0,0
2963,6,0,0,1,0,0,0,0,0,0
3591,8,0,1,0,0,0,0,0,0,0
3242,7,1,0,0,0,0,0,0,0,0
3755,8,0,1,0,0,0,0,0,0,0
1812,3,0,0,0,0,0,1,0,0,0
84,1,0,0,0,0,0,0,0,0,1
3974,8,0,1,0,0,0,0,0,0,0
587,2,0,0,0,0,0,0,0,1,0
3318,7,1,0,0,0,0,0,0,0,0
3275,7,1,0,0,0,0,0,0,0,0
971,5,0,0,0,0,1,0,0,0,0
927,5,0,0,0,0,1,0,0,0,0
1157,2,0,0,0,0,0,0,0,1,0
986,6,0,0,1,0,0,0,0,0,0
2230,5,0,0,0,0,1,0,0,0,0
2747,6,0,0,1,0,0,0,0,0,0
3238,7,1,0,0,0,0,0,0,0,0
1498,3,0,0,0,0,0,1,0,0,0
3494,7,1,0,0,0,0,0,0,0,0
3575,8,0,1,0,0,0,0,0,0,0
2029,4,0,0,0,0,0,0,1,0,0
2606,6,0,0,1,0,0,0,0,0,0
1020,7,1,0,0,0,0,0,0,0,0
3228,7,1,0,0,0,0,0,0,0,0
1530,3,0,0,0,0,0,1,0,0,0
4213,9,0,0,0,1,0,0,0,0,0
4140,9,0,0,0,1,0,0,0,0,0
2040,4,0,0,0,0,0,0,1,0,0
235,1,0,0,0,0,0,0,0,0,1
1286,2,0,0,0,0,0,0,0,1,0
4338,9,0,0,0,1,0,0,0,0,0
1162,2,0,0,0,0,0,0,0,1,0
3872,8,0,1,0,0,0,0,0,0,0
4312,9,0,0,0,1,0,0,0,0,0
3852,8,0,1,0,0,0,0,0,0,0
2000,4,0,0,0,0,0,0,1,0,0
1535,3,0,0,0,0,0,1,0,0,0
2891,6,0,0,1,0,0,0,0,0,0
3883,8,0,1,0,0,0,0,0,0,0
329,1,0,0,0,0,0,0,0,0,1
2657,6,0,0,1,0,0,0,0,0,0
4333,9,0,0,0,1,0,0,0,0,0
1297,2,0,0,0,0,0,0,0,1,0
3340,7,1,0,0,0,0,0,0,0,0
2452,5,0,0,0,0,1,0,0,0,0
690,3,0,0,0,0,0,1,0,0,0
2762,6,0,0,1,0,0,0,0,0,0
1433,3,0,0,0,0,0,1,0,0,0
1146,2,0,0,0,0,0,0,0,1,0
2337,5,0,0,0,0,1,0,0,0,0
273,1,0,0,0,0,0,0,0,0,1
1336,2,0,0,0,0,0,0,0,1,0
337,1,0,0,0,0,0,0,0,0,1
2796,6,0,0,1,0,0,0,0,0,0
3356,7,1,0,0,0,0,0,0,0,0
3163,7,1,0,0,0,0,0,0,0,0
1696,3,0,0,0,0,0,1,0,0,0
832,4,0,0,0,0,0,0,1,0,0
3603,8,0,1,0,0,0,0,0,0,0
561,2,0,0,0,0,0,0,0,1,0
1093,2,0,0,0,0,0,0,0,1,0
1459,3,0,0,0,0,0,1,0,0,0
1288,2,0,0,0,0,0,0,0,1,0
683,3,0,0,0,0,0,1,0,0,0
257,1,0,0,0,0,0,0,0,0,1
1668,3,0,0,0,0,0,1,0,0,0
4248,9,0,0,0,1,0,0,0,0,0
4413,9,0,0,0,1,0,0,0,0,0
2716,6,0,0,1,0,0,0,0,0,0
949,5,0,0,0,0,1,0,0,0,0
1516,3,0,0,0,0,0,1,0,0,0
4039,9,0,0,0,1,0,0,0,0,0
2654,6,0,0,1,0,0,0,0,0,0
3153,7,1,0,0,0,0,0,0,0,0
3008,6,0,0,1,0,0,0,0,0,0
2856,6,0,0,1,0,0,0,0,0,0
442,1,0,0,0,0,0,0,0,0,1
3758,8,0,1,0,0,0,0,0,0,0
2513,5,0,0,0,0,1,0,0,0,0
2280,5,0,0,0,0,1,0,0,0,0
2574,5,0,0,0,0,1,0,0,0,0
3976,8,0,1,0,0,0,0,0,0,0
3249,7,1,0,0,0,0,0,0,0,0
2478,5,0,0,0,0,1,0,0,0,0
207,1,0,0,0,0,0,0,0,0,1
4085,9,0,0,0,1,0,0,0,0,0
1920,4,0,0,0,0,0,0,1,0,0
1111,2,0,0,0,0,0,0,0,1,0
4146,9,0,0,0,1,0,0,0,0,0
2420,5,0,0,0,0,1,0,0,0,0
3264,7,1,0,0,0,0,0,0,0,0
3257,7,1,0,0,0,0,0,0,0,0
1311,2,0,0,0,0,0,0,0,1,0
1407,2,0,0,0,0,0,0,0,1,0
3349,7,1,0,0,0,0,0,0,0,0
4011,9,0,0,0,1,0,0,0,0,0
4354,9,0,0,0,1,0,0,0,0,0
1847,4,0,0,0,0,0,0,1,0,0
1596,3,0,0,0,0,0,1,0,0,0
4197,9,0,0,0,1,0,0,0,0,0
176,1,0,0,0,0,0,0,0,0,1
4157,9,0,0,0,1,0,0,0,0,0
753,4,0,0,0,0,0,0,1,0,0
4358,9,0,0,0,1,0,0,0,0,0
3698,8,0,1,0,0,0,0,0,0,0
751,4,0,0,0,0,0,0,1,0,0
3092,7,1,0,0,0,0,0,0,0,0
2652,6,0,0,1,0,0,0,0,0,0
2633,6,0,0,1,0,0,0,0,0,0
2357,5,0,0,0,0,1,0,0,0,0
2312,5,0,0,0,0,1,0,0,0,0
531,2,0,0,0,0,0,0,0,1,0
1544,3,0,0,0,0,0,1,0,0,0
3274,7,1,0,0,0,0,0,0,0,0
2771,6,0,0,1,0,0,0,0,0,0
4127,9,0,0,0,1,0,0,0,0,0
3021,6,0,0,1,0,0,0,0,0,0
384,1,0,0,0,0,0,0,0,0,1
1419,2,0,0,0,0,0,0,0,1,0
3218,7,1,0,0,0,0,0,0,0,0
4144,9,0,0,0,1,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,1
589,2,0,0,0,0,0,0,0,1,0
2556,5,0,0,0,0,1,0,0,0,0
4261,9,0,0,0,1,0,0,0,0,0
1087,2,0,0,0,0,0,0,0,1,0
4455,9,0,0,0,1,0,0,0,0,0
3984,8,0,1,0,0,0,0,0,0,0
3481,7,1,0,0,0,0,0,0,0,0
2454,5,0,0,0,0,1,0,0,0,0
277,1,0,0,0,0,0,0,0,0,1
3606,8,0,1,0,0,0,0,0,0,0
2871,6,0,0,1,0,0,0,0,0,0
264,1,0,0,0,0,0,0,0,0,1
4390,9,0,0,0,1,0,0,0,0,0
708,3,0,0,0,0,0,1,0,0,0
3739,8,0,1,0,0,0,0,0,0,0
3458,7,1,0,0,0,0,0,0,0,0
4463,9,0,0,0,1,0,0,0,0,0
3007,6,0,0,1,0,0,0,0,0,0
3330,7,1,0,0,0,0,0,0,0,0
3811,8,0,1,0,0,0,0,0,0,0
1604,3,0,0,0,0,0,1,0,0,0
2395,5,0,0,0,0,1,0,0,0,0
2610,6,0,0,1,0,0,0,0,0,0
1175,2,0,0,0,0,0,0,0,1,0
1921,4,0,0,0,0,0,0,1,0,0
3683,8,0,1,0,0,0,0,0,0,0
195,1,0,0,0,0,0,0,0,0,1
2839,6,0,0,1,0,0,0,0,0,0
2203,5,0,0,0,0,1,0,0,0,0
2756,6,0,0,1,0,0,0,0,0,0
1070,9,0,0,0,1,0,0,0,0,0
3812,8,0,1,0,0,0,0,0,0,0
4442,9,0,0,0,1,0,0,0,0,0
2498,5,0,0,0,0,1,0,0,0,0
2306,5,0,0,0,0,1,0,0,0,0
168,1,0,0,0,0,0,0,0,0,1
3989,9,0,0,0,1,0,0,0,0,0
320,1,0,0,0,0,0,0,0,0,1
487,1,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,0,1
1472,3,0,0,0,0,0,1,0,0,0
2918,6,0,0,1,0,0,0,0,0,0
3692,8,0,1,0,0,0,0,0,0,0
2258,5,0,0,0,0,1,0,0,0,0
3109,7,1,0,0,0,0,0,0,0,0
3084,7,1,0,0,0,0,0,0,0,0
2957,6,0,0,1,0,0,0,0,0,0
198,1,0,0,0,0,0,0,0,0,1
1963,4,0,0,0,0,0,0,1,0,0
1089,2,0,0,0,0,0,0,0,1,0
3134,7,1,0,0,0,0,0,0,0,0
2892,6,0,0,1,0,0,0,0,0,0
834,4,0,0,0,0,0,0,1,0,0
985,6,0,0,1,0,0,0,0,0,0
1182,2,0,0,0,0,0,0,0,1,0
1671,3,0,0,0,0,0,1,0,0,0
1479,3,0,0,0,0,0,1,0,0,0
3154,7,1,0,0,0,0,0,0,0,0
1105,2,0,0,0,0,0,0,0,1,0
171,1,0,0,0,0,0,0,0,0,1
3697,8,0,1,0,0,0,0,0,0,0
1869,4,0,0,0,0,0,0,1,0,0
3469,7,1,0,0,0,0,0,0,0,0
963,5,0,0,0,0,1,0,0,0,0
1461,3,0,0,0,0,0,1,0,0,0
1199,2,0,0,0,0,0,0,0,1,0
1446,3,0,0,0,0,0,1,0,0,0
3386,7,1,0,0,0,0,0,0,0,0
2300,5,0,0,0,0,1,0,0,0,0
2737,6,0,0,1,0,0,0,0,0,0
1276,2,0,0,0,0,0,0,0,1,0
1980,4,0,0,0,0,0,0,1,0,0
2130,4,0,0,0,0,0,0,1,0,0
784,4,0,0,0,0,0,0,1,0,0
3846,8,0,1,0,0,0,0,0,0,0
3704,8,0,1,0,0,0,0,0,0,0
2537,5,0,0,0,0,1,0,0,0,0
3012,6,0,0,1,0,0,0,0,0,0
1808,3,0,0,0,0,0,1,0,0,0
3803,8,0,1,0,0,0,0,0,0,0
1167,2,0,0,0,0,0,0,0,1,0
3326,7,1,0,0,0,0,0,0,0,0
2309,5,0,0,0,0,1,0,0,0,0
1016,7,1,0,0,0,0,0,0,0,0
4461,9,0,0,0,1,0,0,0,0,0
4292,9,0,0,0,1,0,0,0,0,0
2812,6,0,0,1,0,0,0,0,0,0
4366,9,0,0,0,1,0,0,0,0,0
632,2,0,0,0,0,0,0,0,1,0
4111,9,0,0,0,1,0,0,0,0,0
4267,9,0,0,0,1,0,0,0,0,0
3420,7,1,0,0,0,0,0,0,0,0
4072,9,0,0,0,1,0,0,0,0,0
1285,2,0,0,0,0,0,0,0,1,0
987,6,0,0,1,0,0,0,0,0,0
910,5,0,0,0,0,1,0,0,0,0
3788,8,0,1,0,0,0,0,0,0,0
2183,5,0,0,0,0,1,0,0,0,0
475,1,0,0,0,0,0,0,0,0,1
1385,2,0,0,0,0,0,0,0,1,0
2002,4,0,0,0,0,0,0,1,0,0
3450,7,1,0,0,0,0,0,0,0,0
3097,7,1,0,0,0,0,0,0,0,0
3733,8,0,1,0,0,0,0,0,0,0
3826,8,0,1,0,0,0,0,0,0,0
2216,5,0,0,0,0,1,0,0,0,0
2397,5,0,0,0,0,1,0,0,0,0
2845,6,0,0,1,0,0,0,0,0,0
3319,7,1,0,0,0,0,0,0,0,0
913,5,0,0,0,0,1,0,0,0,0
1235,2,0,0,0,0,0,0,0,1,0
2578,5,0,0,0,0,1,0,0,0,0
4118,9,0,0,0,1,0,0,0,0,0
4450,9,0,0,0,1,0,0,0,0,0
141,1,0,0,0,0,0,0,0,0,1
2364,5,0,0,0,0,1,0,0,0,0
2279,5,0,0,0,0,1,0,0,0,0
4164,9,0,0,0,1,0,0,0,0,0
1337,2,0,0,0,0,0,0,0,1,0
1371,2,0,0,0,0,0,0,0,1,0
4067,9,0,0,0,1,0,0,0,0,0
1866,4,0,0,0,0,0,0,1,0,0
1367,2,0,0,0,0,0,0,0,1,0
1686,3,0,0,0,0,0,1,0,0,0
104,1,0,0,0,0,0,0,0,0,1
2149,4,0,0,0,0,0,0,1,0,0
1865,4,0,0,0,0,0,0,1,0,0
3583,8,0,1,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0,0,0,1
2980,6,0,0,1,0,0,0,0,0,0
197,1,0,0,0,0,0,0,0,0,1
4136,9,0,0,0,1,0,0,0,0,0
2974,6,0,0,1,0,0,0,0,0,0
3736,8,0,1,0,0,0,0,0,0,0
819,4,0,0,0,0,0,0,1,0,0
1022,7,1,0,0,0,0,0,0,0,0
1354,2,0,0,0,0,0,0,0,1,0
1178,2,0,0,0,0,0,0,0,1,0
3975,8,0,1,0,0,0,0,0,0,0
3661,8,0,1,0,0,0,0,0,0,0
415,1,0,0,0,0,0,0,0,0,1
1630,3,0,0,0,0,0,1,0,0,0
3366,7,1,0,0,0,0,0,0,0,0
4191,9,0,0,0,1,0,0,0,0,0
1992,4,0,0,0,0,0,0,1,0,0
158,1,0,0,0,0,0,0,0,0,1
1810,3,0,0,0,0,0,1,0,0,0
3306,7,1,0,0,0,0,0,0,0,0
230,1,0,0,0,0,0,0,0,0,1
241,1,0,0,0,0,0,0,0,0,1
3744,8,0,1,0,0,0,0,0,0,0
3418,7,1,0,0,0,0,0,0,0,0
3224,7,1,0,0,0,0,0,0,0,0
1959,4,0,0,0,0,0,0,1,0,0
2445,5,0,0,0,0,1,0,0,0,0
808,4,0,0,0,0,0,0,1,0,0
3076,7,1,0,0,0,0,0,0,0,0
3783,8,0,1,0,0,0,0,0,0,0
3796,8,0,1,0,0,0,0,0,0,0
2889,6,0,0,1,0,0,0,0,0,0
1290,2,0,0,0,0,0,0,0,1,0
222,1,0,0,0,0,0,0,0,0,1
1246,2,0,0,0,0,0,0,0,1,0
1365,2,0,0,0,0,0,0,0,1,0
1025,7,1,0,0,0,0,0,0,0,0
2517,5,0,0,0,0,1,0,0,0,0
1265,2,0,0,0,0,0,0,0,1,0
180,1,0,0,0,0,0,0,0,0,1
1807,3,0,0,0,0,0,1,0,0,0
3570,8,0,1,0,0,0,0,0,0,0
2368,5,0,0,0,0,1,0,0,0,0
1275,2,0,0,0,0,0,0,0,1,0
1112,2,0,0,0,0,0,0,0,1,0
2464,5,0,0,0,0,1,0,0,0,0
2204,5,0,0,0,0,1,0,0,0,0
443,1,0,0,0,0,0,0,0,0,1
3886,8,0,1,0,0,0,0,0,0,0
2877,6,0,0,1,0,0,0,0,0,0
2837,6,0,0,1,0,0,0,0,0,0
