,multiclase1,ova_1,ova_7,ova_9,ova_3,ova_4,ova_2,ova_6,ova_5,ova_8
4669,9,0,0,1,0,0,0,0,0,0
2853,6,0,0,0,0,0,0,1,0,0
4721,9,0,0,1,0,0,0,0,0,0
3709,7,0,1,0,0,0,0,0,0,0
1299,2,0,0,0,0,0,1,0,0,0
2962,6,0,0,0,0,0,0,1,0,0
3758,7,0,1,0,0,0,0,0,0,0
4579,9,0,0,1,0,0,0,0,0,0
2686,5,0,0,0,0,0,0,0,1,0
4731,9,0,0,1,0,0,0,0,0,0
1711,3,0,0,0,1,0,0,0,0,0
1394,2,0,0,0,0,0,1,0,0,0
444,1,1,0,0,0,0,0,0,0,0
2744,5,0,0,0,0,0,0,0,1,0
2519,5,0,0,0,0,0,0,0,1,0
2277,4,0,0,0,0,1,0,0,0,0
2298,4,0,0,0,0,1,0,0,0,0
4474,9,0,0,1,0,0,0,0,0,0
4576,9,0,0,1,0,0,0,0,0,0
1291,2,0,0,0,0,0,1,0,0,0
3342,7,0,1,0,0,0,0,0,0,0
2978,6,0,0,0,0,0,0,1,0,0
724,3,0,0,0,1,0,0,0,0,0
2727,5,0,0,0,0,0,0,0,1,0
654,2,0,0,0,0,0,1,0,0,0
2172,4,0,0,0,0,1,0,0,0,0
2304,4,0,0,0,0,1,0,0,0,0
3712,7,0,1,0,0,0,0,0,0,0
4741,9,0,0,1,0,0,0,0,0,0
4660,9,0,0,1,0,0,0,0,0,0
1812,3,0,0,0,1,0,0,0,0,0
400,1,1,0,0,0,0,0,0,0,0
4662,9,0,0,1,0,0,0,0,0,0
2300,4,0,0,0,0,1,0,0,0,0
4537,9,0,0,1,0,0,0,0,0,0
627,2,0,0,0,0,0,1,0,0,0
1529,2,0,0,0,0,0,1,0,0,0
2251,4,0,0,0,0,1,0,0,0,0
855,4,0,0,0,0,1,0,0,0,0
4076,8,0,0,0,0,0,0,0,0,1
2936,6,0,0,0,0,0,0,1,0,0
2735,5,0,0,0,0,0,0,0,1,0
3031,6,0,0,0,0,0,0,1,0,0
3132,6,0,0,0,0,0,0,1,0,0
1163,9,0,0,1,0,0,0,0,0,0
2920,6,0,0,0,0,0,0,1,0,0
1525,2,0,0,0,0,0,1,0,0,0
4228,8,0,0,0,0,0,0,0,0,1
2186,4,0,0,0,0,1,0,0,0,0
3879,8,0,0,0,0,0,0,0,0,1
536,2,0,0,0,0,0,1,0,0,0
1920,3,0,0,0,1,0,0,0,0,0
3739,7,0,1,0,0,0,0,0,0,0
511,1,1,0,0,0,0,0,0,0,0
28,1,1,0,0,0,0,0,0,0,0
1573,3,0,0,0,1,0,0,0,0,0
3648,7,0,1,0,0,0,0,0,0,0
3002,6,0,0,0,0,0,0,1,0,0
2954,6,0,0,0,0,0,0,1,0,0
3870,8,0,0,0,0,0,0,0,0,1
428,1,1,0,0,0,0,0,0,0,0
1459,2,0,0,0,0,0,1,0,0,0
474,1,1,0,0,0,0,0,0,0,0
3183,6,0,0,0,0,0,0,1,0,0
4295,8,0,0,0,0,0,0,0,0,1
406,1,1,0,0,0,0,0,0,0,0
3593,7,0,1,0,0,0,0,0,0,0
3787,7,0,1,0,0,0,0,0,0,0
1928,3,0,0,0,1,0,0,0,0,0
3495,7,0,1,0,0,0,0,0,0,0
1386,2,0,0,0,0,0,1,0,0,0
1059,5,0,0,0,0,0,0,0,1,0
597,2,0,0,0,0,0,1,0,0,0
2305,4,0,0,0,0,1,0,0,0,0
4534,9,0,0,1,0,0,0,0,0,0
1091,6,0,0,0,0,0,0,1,0,0
1141,8,0,0,0,0,0,0,0,0,1
594,2,0,0,0,0,0,1,0,0,0
3464,7,0,1,0,0,0,0,0,0,0
538,2,0,0,0,0,0,1,0,0,0
576,2,0,0,0,0,0,1,0,0,0
1292,2,0,0,0,0,0,1,0,0,0
150,1,1,0,0,0,0,0,0,0,0
2640,5,0,0,0,0,0,0,0,1,0
4746,9,0,0,1,0,0,0,0,0,0
565,2,0,0,0,0,0,1,0,0,0
4003,8,0,0,0,0,0,0,0,0,1
2439,5,0,0,0,0,0,0,0,1,0
4740,9,0,0,1,0,0,0,0,0,0
2464,5,0,0,0,0,0,0,0,1,0
2873,6,0,0,0,0,0,0,1,0,0
1107,7,0,1,0,0,0,0,0,0,0
792,3,0,0,0,1,0,0,0,0,0
2071,4,0,0,0,0,1,0,0,0,0
56,1,1,0,0,0,0,0,0,0,0
4604,9,0,0,1,0,0,0,0,0,0
3697,7,0,1,0,0,0,0,0,0,0
1295,2,0,0,0,0,0,1,0,0,0
1649,3,0,0,0,1,0,0,0,0,0
4432,9,0,0,1,0,0,0,0,0,0
3989,8,0,0,0,0,0,0,0,0,1
2736,5,0,0,0,0,0,0,0,1,0
3303,7,0,1,0,0,0,0,0,0,0
1221,2,0,0,0,0,0,1,0,0,0
2222,4,0,0,0,0,1,0,0,0,0
2032,4,0,0,0,0,1,0,0,0,0
3160,6,0,0,0,0,0,0,1,0,0
117,1,1,0,0,0,0,0,0,0,0
2789,6,0,0,0,0,0,0,1,0,0
2224,4,0,0,0,0,1,0,0,0,0
883,4,0,0,0,0,1,0,0,0,0
3494,7,0,1,0,0,0,0,0,0,0
4087,8,0,0,0,0,0,0,0,0,1
2702,5,0,0,0,0,0,0,0,1,0
4495,9,0,0,1,0,0,0,0,0,0
269,1,1,0,0,0,0,0,0,0,0
2085,4,0,0,0,0,1,0,0,0,0
370,1,1,0,0,0,0,0,0,0,0
2615,5,0,0,0,0,0,0,0,1,0
316,1,1,0,0,0,0,0,0,0,0
4354,9,0,0,1,0,0,0,0,0,0
3878,8,0,0,0,0,0,0,0,0,1
66,1,1,0,0,0,0,0,0,0,0
2591,5,0,0,0,0,0,0,0,1,0
1919,3,0,0,0,1,0,0,0,0,0
3393,7,0,1,0,0,0,0,0,0,0
2932,6,0,0,0,0,0,0,1,0,0
1239,2,0,0,0,0,0,1,0,0,0
130,1,1,0,0,0,0,0,0,0,0
2286,4,0,0,0,0,1,0,0,0,0
1296,2,0,0,0,0,0,1,0,0,0
318,1,1,0,0,0,0,0,0,0,0
4300,8,0,0,0,0,0,0,0,0,1
3571,7,0,1,0,0,0,0,0,0,0
2983,6,0,0,0,0,0,0,1,0,0
2653,5,0,0,0,0,0,0,0,1,0
2902,6,0,0,0,0,0,0,1,0,0
396,1,1,0,0,0,0,0,0,0,0
2681,5,0,0,0,0,0,0,0,1,0
2302,4,0,0,0,0,1,0,0,0,0
71,1,1,0,0,0,0,0,0,0,0
4648,9,0,0,1,0,0,0,0,0,0
2403,5,0,0,0,0,0,0,0,1,0
3208,6,0,0,0,0,0,0,1,0,0
3313,7,0,1,0,0,0,0,0,0,0
616,2,0,0,0,0,0,1,0,0,0
2717,5,0,0,0,0,0,0,0,1,0
1047,5,0,0,0,0,0,0,0,1,0
4007,8,0,0,0,0,0,0,0,0,1
2909,6,0,0,0,0,0,0,1,0,0
3321,7,0,1,0,0,0,0,0,0,0
652,2,0,0,0,0,0,1,0,0,0
1698,3,0,0,0,1,0,0,0,0,0
3040,6,0,0,0,0,0,0,1,0,0
2183,4,0,0,0,0,1,0,0,0,0
649,2,0,0,0,0,0,1,0,0,0
4238,8,0,0,0,0,0,0,0,0,1
3332,7,0,1,0,0,0,0,0,0,0
3822,8,0,0,0,0,0,0,0,0,1
1014,5,0,0,0,0,0,0,0,1,0
663,2,0,0,0,0,0,1,0,0,0
2825,6,0,0,0,0,0,0,1,0,0
1520,2,0,0,0,0,0,1,0,0,0
3423,7,0,1,0,0,0,0,0,0,0
4286,8,0,0,0,0,0,0,0,0,1
1657,3,0,0,0,1,0,0,0,0,0
4161,8,0,0,0,0,0,0,0,0,1
1122,8,0,0,0,0,0,0,0,0,1
3645,7,0,1,0,0,0,0,0,0,0
4164,8,0,0,0,0,0,0,0,0,1
2276,4,0,0,0,0,1,0,0,0,0
3171,6,0,0,0,0,0,0,1,0,0
2660,5,0,0,0,0,0,0,0,1,0
4056,8,0,0,0,0,0,0,0,0,1
1666,3,0,0,0,1,0,0,0,0,0
4581,9,0,0,1,0,0,0,0,0,0
271,1,1,0,0,0,0,0,0,0,0
1705,3,0,0,0,1,0,0,0,0,0
2606,5,0,0,0,0,0,0,0,1,0
1434,2,0,0,0,0,0,1,0,0,0
3182,6,0,0,0,0,0,0,1,0,0
1370,2,0,0,0,0,0,1,0,0,0
4284,8,0,0,0,0,0,0,0,0,1
352,1,1,0,0,0,0,0,0,0,0
562,2,0,0,0,0,0,1,0,0,0
2535,5,0,0,0,0,0,0,0,1,0
4068,8,0,0,0,0,0,0,0,0,1
1518,2,0,0,0,0,0,1,0,0,0
3884,8,0,0,0,0,0,0,0,0,1
1020,5,0,0,0,0,0,0,0,1,0
679,2,0,0,0,0,0,1,0,0,0
2230,4,0,0,0,0,1,0,0,0,0
160,1,1,0,0,0,0,0,0,0,0
1767,3,0,0,0,1,0,0,0,0,0
3752,7,0,1,0,0,0,0,0,0,0
3153,6,0,0,0,0,0,0,1,0,0
3137,6,0,0,0,0,0,0,1,0,0
2148,4,0,0,0,0,1,0,0,0,0
1956,3,0,0,0,1,0,0,0,0,0
4483,9,0,0,1,0,0,0,0,0,0
1159,9,0,0,1,0,0,0,0,0,0
382,1,1,0,0,0,0,0,0,0,0
2477,5,0,0,0,0,0,0,0,1,0
3570,7,0,1,0,0,0,0,0,0,0
2967,6,0,0,0,0,0,0,1,0,0
2887,6,0,0,0,0,0,0,1,0,0
2055,4,0,0,0,0,1,0,0,0,0
3463,7,0,1,0,0,0,0,0,0,0
4355,9,0,0,1,0,0,0,0,0,0
2248,4,0,0,0,0,1,0,0,0,0
849,4,0,0,0,0,1,0,0,0,0
3260,6,0,0,0,0,0,0,1,0,0
2673,5,0,0,0,0,0,0,0,1,0
229,1,1,0,0,0,0,0,0,0,0
2291,4,0,0,0,0,1,0,0,0,0
1063,6,0,0,0,0,0,0,1,0,0
242,1,1,0,0,0,0,0,0,0,0
4406,9,0,0,1,0,0,0,0,0,0
1441,2,0,0,0,0,0,1,0,0,0
1986,4,0,0,0,0,1,0,0,0,0
1780,3,0,0,0,1,0,0,0,0,0
4802,9,0,0,1,0,0,0,0,0,0
3020,6,0,0,0,0,0,0,1,0,0
12,1,1,0,0,0,0,0,0,0,0
3224,6,0,0,0,0,0,0,1,0,0
1563,3,0,0,0,1,0,0,0,0,0
4426,9,0,0,1,0,0,0,0,0,0
1453,2,0,0,0,0,0,1,0,0,0
2620,5,0,0,0,0,0,0,0,1,0
2718,5,0,0,0,0,0,0,0,1,0
63,1,1,0,0,0,0,0,0,0,0
2010,4,0,0,0,0,1,0,0,0,0
811,4,0,0,0,0,1,0,0,0,0
284,1,1,0,0,0,0,0,0,0,0
2170,4,0,0,0,0,1,0,0,0,0
2716,5,0,0,0,0,0,0,0,1,0
3759,7,0,1,0,0,0,0,0,0,0
567,2,0,0,0,0,0,1,0,0,0
3846,8,0,0,0,0,0,0,0,0,1
258,1,1,0,0,0,0,0,0,0,0
1135,8,0,0,0,0,0,0,0,0,1
2075,4,0,0,0,0,1,0,0,0,0
2274,4,0,0,0,0,1,0,0,0,0
3774,7,0,1,0,0,0,0,0,0,0
1622,3,0,0,0,1,0,0,0,0,0
3142,6,0,0,0,0,0,0,1,0,0
3716,7,0,1,0,0,0,0,0,0,0
3004,6,0,0,0,0,0,0,1,0,0
463,1,1,0,0,0,0,0,0,0,0
4008,8,0,0,0,0,0,0,0,0,1
1801,3,0,0,0,1,0,0,0,0,0
3067,6,0,0,0,0,0,0,1,0,0
927,4,0,0,0,0,1,0,0,0,0
1726,3,0,0,0,1,0,0,0,0,0
2252,4,0,0,0,0,1,0,0,0,0
4074,8,0,0,0,0,0,0,0,0,1
2285,4,0,0,0,0,1,0,0,0,0
1546,2,0,0,0,0,0,1,0,0,0
3152,6,0,0,0,0,0,0,1,0,0
3324,7,0,1,0,0,0,0,0,0,0
2757,5,0,0,0,0,0,0,0,1,0
3542,7,0,1,0,0,0,0,0,0,0
1270,2,0,0,0,0,0,1,0,0,0
4554,9,0,0,1,0,0,0,0,0,0
2196,4,0,0,0,0,1,0,0,0,0
1480,2,0,0,0,0,0,1,0,0,0
4085,8,0,0,0,0,0,0,0,0,1
1689,3,0,0,0,1,0,0,0,0,0
4679,9,0,0,1,0,0,0,0,0,0
1285,2,0,0,0,0,0,1,0,0,0
537,2,0,0,0,0,0,1,0,0,0
2124,4,0,0,0,0,1,0,0,0,0
4019,8,0,0,0,0,0,0,0,0,1
4259,8,0,0,0,0,0,0,0,0,1
4195,8,0,0,0,0,0,0,0,0,1
4614,9,0,0,1,0,0,0,0,0,0
3549,7,0,1,0,0,0,0,0,0,0
706,3,0,0,0,1,0,0,0,0,0
3331,7,0,1,0,0,0,0,0,0,0
4093,8,0,0,0,0,0,0,0,0,1
4101,8,0,0,0,0,0,0,0,0,1
2517,5,0,0,0,0,0,0,0,1,0
4372,9,0,0,1,0,0,0,0,0,0
836,4,0,0,0,0,1,0,0,0,0
490,1,1,0,0,0,0,0,0,0,0
3254,6,0,0,0,0,0,0,1,0,0
2048,4,0,0,0,0,1,0,0,0,0
1355,2,0,0,0,0,0,1,0,0,0
696,3,0,0,0,1,0,0,0,0,0
1212,2,0,0,0,0,0,1,0,0,0
2306,4,0,0,0,0,1,0,0,0,0
1954,3,0,0,0,1,0,0,0,0,0
999,5,0,0,0,0,0,0,0,1,0
710,3,0,0,0,1,0,0,0,0,0
2070,4,0,0,0,0,1,0,0,0,0
2893,6,0,0,0,0,0,0,1,0,0
3054,6,0,0,0,0,0,0,1,0,0
2889,6,0,0,0,0,0,0,1,0,0
2604,5,0,0,0,0,0,0,0,1,0
582,2,0,0,0,0,0,1,0,0,0
75,1,1,0,0,0,0,0,0,0,0
2064,4,0,0,0,0,1,0,0,0,0
3756,7,0,1,0,0,0,0,0,0,0
3261,6,0,0,0,0,0,0,1,0,0
3358,7,0,1,0,0,0,0,0,0,0
4553,9,0,0,1,0,0,0,0,0,0
3172,6,0,0,0,0,0,0,1,0,0
2785,5,0,0,0,0,0,0,0,1,0
237,1,1,0,0,0,0,0,0,0,0
3383,7,0,1,0,0,0,0,0,0,0
3797,7,0,1,0,0,0,0,0,0,0
4184,8,0,0,0,0,0,0,0,0,1
2743,5,0,0,0,0,0,0,0,1,0
1360,2,0,0,0,0,0,1,0,0,0
834,4,0,0,0,0,1,0,0,0,0
4123,8,0,0,0,0,0,0,0,0,1
935,4,0,0,0,0,1,0,0,0,0
1051,5,0,0,0,0,0,0,0,1,0
3817,8,0,0,0,0,0,0,0,0,1
1872,3,0,0,0,1,0,0,0,0,0
2238,4,0,0,0,0,1,0,0,0,0
2275,4,0,0,0,0,1,0,0,0,0
2282,4,0,0,0,0,1,0,0,0,0
498,1,1,0,0,0,0,0,0,0,0
3458,7,0,1,0,0,0,0,0,0,0
529,1,1,0,0,0,0,0,0,0,0
1658,3,0,0,0,1,0,0,0,0,0
472,1,1,0,0,0,0,0,0,0,0
770,3,0,0,0,1,0,0,0,0,0
2474,5,0,0,0,0,0,0,0,1,0
3707,7,0,1,0,0,0,0,0,0,0
908,4,0,0,0,0,1,0,0,0,0
1148,8,0,0,0,0,0,0,0,0,1
4427,9,0,0,1,0,0,0,0,0,0
1828,3,0,0,0,1,0,0,0,0,0
232,1,1,0,0,0,0,0,0,0,0
4112,8,0,0,0,0,0,0,0,0,1
2165,4,0,0,0,0,1,0,0,0,0
3209,6,0,0,0,0,0,0,1,0,0
483,1,1,0,0,0,0,0,0,0,0
2449,5,0,0,0,0,0,0,0,1,0
166,1,1,0,0,0,0,0,0,0,0
4010,8,0,0,0,0,0,0,0,0,1
987,5,0,0,0,0,0,0,0,1,0
3201,6,0,0,0,0,0,0,1,0,0
2647,5,0,0,0,0,0,0,0,1,0
2130,4,0,0,0,0,1,0,0,0,0
3690,7,0,1,0,0,0,0,0,0,0
2765,5,0,0,0,0,0,0,0,1,0
2264,4,0,0,0,0,1,0,0,0,0
3849,8,0,0,0,0,0,0,0,0,1
4667,9,0,0,1,0,0,0,0,0,0
3912,8,0,0,0,0,0,0,0,0,1
1438,2,0,0,0,0,0,1,0,0,0
1185,2,0,0,0,0,0,1,0,0,0
2200,4,0,0,0,0,1,0,0,0,0
1425,2,0,0,0,0,0,1,0,0,0
124,1,1,0,0,0,0,0,0,0,0
4496,9,0,0,1,0,0,0,0,0,0
1941,3,0,0,0,1,0,0,0,0,0
3311,7,0,1,0,0,0,0,0,0,0
925,4,0,0,0,0,1,0,0,0,0
2766,5,0,0,0,0,0,0,0,1,0
2995,6,0,0,0,0,0,0,1,0,0
1498,2,0,0,0,0,0,1,0,0,0
4794,9,0,0,1,0,0,0,0,0,0
3019,6,0,0,0,0,0,0,1,0,0
641,2,0,0,0,0,0,1,0,0,0
4122,8,0,0,0,0,0,0,0,0,1
485,1,1,0,0,0,0,0,0,0,0
3237,6,0,0,0,0,0,0,1,0,0
1358,2,0,0,0,0,0,1,0,0,0
4081,8,0,0,0,0,0,0,0,0,1
1490,2,0,0,0,0,0,1,0,0,0
2139,4,0,0,0,0,1,0,0,0,0
4088,8,0,0,0,0,0,0,0,0,1
4232,8,0,0,0,0,0,0,0,0,1
455,1,1,0,0,0,0,0,0,0,0
279,1,1,0,0,0,0,0,0,0,0
4318,9,0,0,1,0,0,0,0,0,0
1369,2,0,0,0,0,0,1,0,0,0
2053,4,0,0,0,0,1,0,0,0,0
4807,9,0,0,1,0,0,0,0,0,0
3622,7,0,1,0,0,0,0,0,0,0
2453,5,0,0,0,0,0,0,0,1,0
1280,2,0,0,0,0,0,1,0,0,0
3325,7,0,1,0,0,0,0,0,0,0
209,1,1,0,0,0,0,0,0,0,0
2390,5,0,0,0,0,0,0,0,1,0
1974,4,0,0,0,0,1,0,0,0,0
4462,9,0,0,1,0,0,0,0,0,0
147,1,1,0,0,0,0,0,0,0,0
1190,2,0,0,0,0,0,1,0,0,0
3693,7,0,1,0,0,0,0,0,0,0
2358,5,0,0,0,0,0,0,0,1,0
1766,3,0,0,0,1,0,0,0,0,0
1594,3,0,0,0,1,0,0,0,0,0
1223,2,0,0,0,0,0,1,0,0,0
3995,8,0,0,0,0,0,0,0,0,1
2443,5,0,0,0,0,0,0,0,1,0
2926,6,0,0,0,0,0,0,1,0,0
589,2,0,0,0,0,0,1,0,0,0
446,1,1,0,0,0,0,0,0,0,0
3483,7,0,1,0,0,0,0,0,0,0
3293,7,0,1,0,0,0,0,0,0,0
2295,4,0,0,0,0,1,0,0,0,0
1346,2,0,0,0,0,0,1,0,0,0
4069,8,0,0,0,0,0,0,0,0,1
3969,8,0,0,0,0,0,0,0,0,1
2242,4,0,0,0,0,1,0,0,0,0
773,3,0,0,0,1,0,0,0,0,0
3050,6,0,0,0,0,0,0,1,0,0
115,1,1,0,0,0,0,0,0,0,0
4642,9,0,0,1,0,0,0,0,0,0
1824,3,0,0,0,1,0,0,0,0,0
1553,3,0,0,0,1,0,0,0,0,0
2821,6,0,0,0,0,0,0,1,0,0
1918,3,0,0,0,1,0,0,0,0,0
919,4,0,0,0,0,1,0,0,0,0
4811,9,0,0,1,0,0,0,0,0,0
2576,5,0,0,0,0,0,0,0,1,0
1678,3,0,0,0,1,0,0,0,0,0
3412,7,0,1,0,0,0,0,0,0,0
733,3,0,0,0,1,0,0,0,0,0
3466,7,0,1,0,0,0,0,0,0,0
4418,9,0,0,1,0,0,0,0,0,0
2823,6,0,0,0,0,0,0,1,0,0
272,1,1,0,0,0,0,0,0,0,0
936,4,0,0,0,0,1,0,0,0,0
3652,7,0,1,0,0,0,0,0,0,0
3526,7,0,1,0,0,0,0,0,0,0
602,2,0,0,0,0,0,1,0,0,0
4441,9,0,0,1,0,0,0,0,0,0
4329,9,0,0,1,0,0,0,0,0,0
3903,8,0,0,0,0,0,0,0,0,1
533,2,0,0,0,0,0,1,0,0,0
4665,9,0,0,1,0,0,0,0,0,0
682,2,0,0,0,0,0,1,0,0,0
2999,6,0,0,0,0,0,0,1,0,0
4623,9,0,0,1,0,0,0,0,0,0
3399,7,0,1,0,0,0,0,0,0,0
2549,5,0,0,0,0,0,0,0,1,0
1469,2,0,0,0,0,0,1,0,0,0
1894,3,0,0,0,1,0,0,0,0,0
3835,8,0,0,0,0,0,0,0,0,1
1156,9,0,0,1,0,0,0,0,0,0
438,1,1,0,0,0,0,0,0,0,0
528,1,1,0,0,0,0,0,0,0,0
2625,5,0,0,0,0,0,0,0,1,0
2266,4,0,0,0,0,1,0,0,0,0
3649,7,0,1,0,0,0,0,0,0,0
3123,6,0,0,0,0,0,0,1,0,0
955,4,0,0,0,0,1,0,0,0,0
494,1,1,0,0,0,0,0,0,0,0
3868,8,0,0,0,0,0,0,0,0,1
1345,2,0,0,0,0,0,1,0,0,0
2631,5,0,0,0,0,0,0,0,1,0
956,4,0,0,0,0,1,0,0,0,0
1030,5,0,0,0,0,0,0,0,1,0
2099,4,0,0,0,0,1,0,0,0,0
1043,5,0,0,0,0,0,0,0,1,0
2503,5,0,0,0,0,0,0,0,1,0
3112,6,0,0,0,0,0,0,1,0,0
1844,3,0,0,0,1,0,0,0,0,0
904,4,0,0,0,0,1,0,0,0,0
1746,3,0,0,0,1,0,0,0,0,0
875,4,0,0,0,0,1,0,0,0,0
26,1,1,0,0,0,0,0,0,0,0
203,1,1,0,0,0,0,0,0,0,0
1893,3,0,0,0,1,0,0,0,0,0
2262,4,0,0,0,0,1,0,0,0,0
584,2,0,0,0,0,0,1,0,0,0
417,1,1,0,0,0,0,0,0,0,0
4084,8,0,0,0,0,0,0,0,0,1
3522,7,0,1,0,0,0,0,0,0,0
3816,8,0,0,0,0,0,0,0,0,1
177,1,1,0,0,0,0,0,0,0,0
1336,2,0,0,0,0,0,1,0,0,0
1755,3,0,0,0,1,0,0,0,0,0
2155,4,0,0,0,0,1,0,0,0,0
1240,2,0,0,0,0,0,1,0,0,0
1259,2,0,0,0,0,0,1,0,0,0
1027,5,0,0,0,0,0,0,0,1,0
3501,7,0,1,0,0,0,0,0,0,0
1410,2,0,0,0,0,0,1,0,0,0
4652,9,0,0,1,0,0,0,0,0,0
4104,8,0,0,0,0,0,0,0,0,1
1396,2,0,0,0,0,0,1,0,0,0
3396,7,0,1,0,0,0,0,0,0,0
343,1,1,0,0,0,0,0,0,0,0
2671,5,0,0,0,0,0,0,0,1,0
4180,8,0,0,0,0,0,0,0,0,1
2307,4,0,0,0,0,1,0,0,0,0
2675,5,0,0,0,0,0,0,0,1,0
402,1,1,0,0,0,0,0,0,0,0
3010,6,0,0,0,0,0,0,1,0,0
4582,9,0,0,1,0,0,0,0,0,0
3646,7,0,1,0,0,0,0,0,0,0
3831,8,0,0,0,0,0,0,0,0,1
1562,3,0,0,0,1,0,0,0,0,0
2500,5,0,0,0,0,0,0,0,1,0
893,4,0,0,0,0,1,0,0,0,0
838,4,0,0,0,0,1,0,0,0,0
3076,6,0,0,0,0,0,0,1,0,0
2026,4,0,0,0,0,1,0,0,0,0
3481,7,0,1,0,0,0,0,0,0,0
23,1,1,0,0,0,0,0,0,0,0
3388,7,0,1,0,0,0,0,0,0,0
2548,5,0,0,0,0,0,0,0,1,0
3085,6,0,0,0,0,0,0,1,0,0
376,1,1,0,0,0,0,0,0,0,0
2610,5,0,0,0,0,0,0,0,1,0
940,4,0,0,0,0,1,0,0,0,0
1273,2,0,0,0,0,0,1,0,0,0
2819,6,0,0,0,0,0,0,1,0,0
425,1,1,0,0,0,0,0,0,0,0
4571,9,0,0,1,0,0,0,0,0,0
3962,8,0,0,0,0,0,0,0,0,1
2190,4,0,0,0,0,1,0,0,0,0
3279,6,0,0,0,0,0,0,1,0,0
2522,5,0,0,0,0,0,0,0,1,0
2621,5,0,0,0,0,0,0,0,1,0
299,1,1,0,0,0,0,0,0,0,0
3618,7,0,1,0,0,0,0,0,0,0
2217,4,0,0,0,0,1,0,0,0,0
2822,6,0,0,0,0,0,0,1,0,0
606,2,0,0,0,0,0,1,0,0,0
583,2,0,0,0,0,0,1,0,0,0
1035,5,0,0,0,0,0,0,0,1,0
1774,3,0,0,0,1,0,0,0,0,0
4566,9,0,0,1,0,0,0,0,0,0
2811,6,0,0,0,0,0,0,1,0,0
3045,6,0,0,0,0,0,0,1,0,0
4686,9,0,0,1,0,0,0,0,0,0
487,1,1,0,0,0,0,0,0,0,0
1771,3,0,0,0,1,0,0,0,0,0
1496,2,0,0,0,0,0,1,0,0,0
1939,3,0,0,0,1,0,0,0,0,0
2030,4,0,0,0,0,1,0,0,0,0
3781,7,0,1,0,0,0,0,0,0,0
3024,6,0,0,0,0,0,0,1,0,0
450,1,1,0,0,0,0,0,0,0,0
2884,6,0,0,0,0,0,0,1,0,0
4711,9,0,0,1,0,0,0,0,0,0
517,1,1,0,0,0,0,0,0,0,0
4756,9,0,0,1,0,0,0,0,0,0
4190,8,0,0,0,0,0,0,0,0,1
4440,9,0,0,1,0,0,0,0,0,0
3424,7,0,1,0,0,0,0,0,0,0
499,1,1,0,0,0,0,0,0,0,0
3602,7,0,1,0,0,0,0,0,0,0
1805,3,0,0,0,1,0,0,0,0,0
4529,9,0,0,1,0,0,0,0,0,0
3187,6,0,0,0,0,0,0,1,0,0
1967,3,0,0,0,1,0,0,0,0,0
4672,9,0,0,1,0,0,0,0,0,0
1048,5,0,0,0,0,0,0,0,1,0
191,1,1,0,0,0,0,0,0,0,0
91,1,1,0,0,0,0,0,0,0,0
2832,6,0,0,0,0,0,0,1,0,0
4364,9,0,0,1,0,0,0,0,0,0
3730,7,0,1,0,0,0,0,0,0,0
4688,9,0,0,1,0,0,0,0,0,0
3101,6,0,0,0,0,0,0,1,0,0
3437,7,0,1,0,0,0,0,0,0,0
3493,7,0,1,0,0,0,0,0,0,0
4105,8,0,0,0,0,0,0,0,0,1
1515,2,0,0,0,0,0,1,0,0,0
4204,8,0,0,0,0,0,0,0,0,1
4594,9,0,0,1,0,0,0,0,0,0
381,1,1,0,0,0,0,0,0,0,0
821,4,0,0,0,0,1,0,0,0,0
4774,9,0,0,1,0,0,0,0,0,0
3715,7,0,1,0,0,0,0,0,0,0
243,1,1,0,0,0,0,0,0,0,0
1421,2,0,0,0,0,0,1,0,0,0
1384,2,0,0,0,0,0,1,0,0,0
2629,5,0,0,0,0,0,0,0,1,0
3354,7,0,1,0,0,0,0,0,0,0
481,1,1,0,0,0,0,0,0,0,0
1474,2,0,0,0,0,0,1,0,0,0
2009,4,0,0,0,0,1,0,0,0,0
4784,9,0,0,1,0,0,0,0,0,0
3854,8,0,0,0,0,0,0,0,0,1
1127,8,0,0,0,0,0,0,0,0,1
2599,5,0,0,0,0,0,0,0,1,0
1751,3,0,0,0,1,0,0,0,0,0
1574,3,0,0,0,1,0,0,0,0,0
1656,3,0,0,0,1,0,0,0,0,0
1071,6,0,0,0,0,0,0,1,0,0
4752,9,0,0,1,0,0,0,0,0,0
1049,5,0,0,0,0,0,0,0,1,0
2779,5,0,0,0,0,0,0,0,1,0
2169,4,0,0,0,0,1,0,0,0,0
1710,3,0,0,0,1,0,0,0,0,0
467,1,1,0,0,0,0,0,0,0,0
121,1,1,0,0,0,0,0,0,0,0
126,1,1,0,0,0,0,0,0,0,0
4507,9,0,0,1,0,0,0,0,0,0
1560,3,0,0,0,1,0,0,0,0,0
3569,7,0,1,0,0,0,0,0,0,0
3147,6,0,0,0,0,0,0,1,0,0
1524,2,0,0,0,0,0,1,0,0,0
3766,7,0,1,0,0,0,0,0,0,0
2044,4,0,0,0,0,1,0,0,0,0
4314,9,0,0,1,0,0,0,0,0,0
1465,2,0,0,0,0,0,1,0,0,0
1792,3,0,0,0,1,0,0,0,0,0
2426,5,0,0,0,0,0,0,0,1,0
2700,5,0,0,0,0,0,0,0,1,0
3583,7,0,1,0,0,0,0,0,0,0
